id,brand,metric_name,week_start,korea_value,global_value,divergence_pct,lead_lag_weeks,updated_at
1,nike,search_index,2022-12-25,73.0,49.0,48.9796,,2026-04-30 02:44:20.510712+00:00
697,nike,sov_pct,2022-12-25,56.1538,49.0,14.5996,,2026-04-30 02:44:20.510712+00:00
175,adidas,search_index,2022-12-25,32.0,37.0,-13.5135,,2026-04-30 02:44:20.510712+00:00
871,adidas,sov_pct,2022-12-25,24.6154,37.0,-33.4719,,2026-04-30 02:44:20.510712+00:00
349,puma,search_index,2022-12-25,9.0,8.0,12.5,,2026-04-30 02:44:20.510712+00:00
1045,puma,sov_pct,2022-12-25,6.9231,8.0,-13.4613,,2026-04-30 02:44:20.510712+00:00
1567,new_balance,product_2002r_share,2022-12-25,0.0,29.7255,-100.0,,2026-04-30 02:44:20.510712+00:00
1393,new_balance,product_574_share,2022-12-25,42.3098,35.1373,20.4128,,2026-04-30 02:44:20.510712+00:00
523,new_balance,search_index,2022-12-25,16.0,6.0,166.6667,,2026-04-30 02:44:20.510712+00:00
1219,new_balance,sov_pct,2022-12-25,12.3077,6.0,105.1283,,2026-04-30 02:44:20.510712+00:00
2,nike,search_index,2023-01-01,75.0,45.0,66.6667,,2026-04-30 02:44:20.510712+00:00
698,nike,sov_pct,2023-01-01,59.5238,50.0,19.0476,,2026-04-30 02:44:20.510712+00:00
176,adidas,search_index,2023-01-01,28.0,32.0,-12.5,,2026-04-30 02:44:20.510712+00:00
872,adidas,sov_pct,2023-01-01,22.2222,35.5556,-37.5001,,2026-04-30 02:44:20.510712+00:00
350,puma,search_index,2023-01-01,8.0,7.0,14.2857,,2026-04-30 02:44:20.510712+00:00
1046,puma,sov_pct,2023-01-01,6.3492,7.7778,-18.3677,,2026-04-30 02:44:20.510712+00:00
1568,new_balance,product_2002r_share,2023-01-01,0.0,28.0309,-100.0,,2026-04-30 02:44:20.510712+00:00
1394,new_balance,product_574_share,2023-01-01,51.2184,38.3238,33.6465,,2026-04-30 02:44:20.510712+00:00
524,new_balance,search_index,2023-01-01,15.0,6.0,150.0,,2026-04-30 02:44:20.510712+00:00
1220,new_balance,sov_pct,2023-01-01,11.9048,6.6667,78.5711,,2026-04-30 02:44:20.510712+00:00
3,nike,search_index,2023-01-08,75.0,43.0,74.4186,,2026-04-30 02:44:20.510712+00:00
699,nike,sov_pct,2023-01-08,58.1395,48.8636,18.9833,,2026-04-30 02:44:20.510712+00:00
177,adidas,search_index,2023-01-08,29.0,32.0,-9.375,,2026-04-30 02:44:20.510712+00:00
873,adidas,sov_pct,2023-01-08,22.4806,36.3636,-38.1783,,2026-04-30 02:44:20.510712+00:00
351,puma,search_index,2023-01-08,9.0,7.0,28.5714,,2026-04-30 02:44:20.510712+00:00
1047,puma,sov_pct,2023-01-08,6.9767,7.9545,-12.2924,,2026-04-30 02:44:20.510712+00:00
1569,new_balance,product_2002r_share,2023-01-08,0.0,30.997,-100.0,,2026-04-30 02:44:20.510712+00:00
1395,new_balance,product_574_share,2023-01-08,36.229,34.0009,6.5531,,2026-04-30 02:44:20.510712+00:00
525,new_balance,search_index,2023-01-08,16.0,6.0,166.6667,,2026-04-30 02:44:20.510712+00:00
1221,new_balance,sov_pct,2023-01-08,12.4031,6.8182,81.9116,,2026-04-30 02:44:20.510712+00:00
4,nike,search_index,2023-01-15,79.0,43.0,83.7209,,2026-04-30 02:44:20.510712+00:00
700,nike,sov_pct,2023-01-15,58.9552,50.0,17.9104,,2026-04-30 02:44:20.510712+00:00
178,adidas,search_index,2023-01-15,32.0,31.0,3.2258,,2026-04-30 02:44:20.510712+00:00
874,adidas,sov_pct,2023-01-15,23.8806,36.0465,-33.7506,,2026-04-30 02:44:20.510712+00:00
352,puma,search_index,2023-01-15,7.0,7.0,0.0,,2026-04-30 02:44:20.510712+00:00
1048,puma,sov_pct,2023-01-15,5.2239,8.1395,-35.8204,,2026-04-30 02:44:20.510712+00:00
1570,new_balance,product_2002r_share,2023-01-15,0.0,31.7288,-100.0,,2026-04-30 02:44:20.510712+00:00
1396,new_balance,product_574_share,2023-01-15,41.8471,31.7288,31.89,,2026-04-30 02:44:20.510712+00:00
526,new_balance,search_index,2023-01-15,16.0,5.0,220.0,,2026-04-30 02:44:20.510712+00:00
1222,new_balance,sov_pct,2023-01-15,11.9403,5.814,105.3715,,2026-04-30 02:44:20.510712+00:00
5,nike,search_index,2023-01-22,96.0,41.0,134.1463,,2026-04-30 02:44:20.510712+00:00
701,nike,sov_pct,2023-01-22,59.2593,48.8095,21.4094,,2026-04-30 02:44:20.510712+00:00
179,adidas,search_index,2023-01-22,37.0,31.0,19.3548,,2026-04-30 02:44:20.510712+00:00
875,adidas,sov_pct,2023-01-22,22.8395,36.9048,-38.1124,,2026-04-30 02:44:20.510712+00:00
353,puma,search_index,2023-01-22,9.0,7.0,28.5714,,2026-04-30 02:44:20.510712+00:00
1049,puma,sov_pct,2023-01-22,5.5556,8.3333,-33.3325,,2026-04-30 02:44:20.510712+00:00
1571,new_balance,product_2002r_share,2023-01-22,0.0,29.6983,-100.0,,2026-04-30 02:44:20.510712+00:00
1397,new_balance,product_574_share,2023-01-22,51.2807,32.6724,56.9542,,2026-04-30 02:44:20.510712+00:00
527,new_balance,search_index,2023-01-22,20.0,5.0,300.0,,2026-04-30 02:44:20.510712+00:00
1223,new_balance,sov_pct,2023-01-22,12.3457,5.9524,107.4071,,2026-04-30 02:44:20.510712+00:00
6,nike,search_index,2023-01-29,123.0,42.0,192.8571,,2026-04-30 02:44:20.510712+00:00
702,nike,sov_pct,2023-01-29,66.4865,49.4118,34.5559,,2026-04-30 02:44:20.510712+00:00
180,adidas,search_index,2023-01-29,34.0,31.0,9.6774,,2026-04-30 02:44:20.510712+00:00
876,adidas,sov_pct,2023-01-29,18.3784,36.4706,-49.6076,,2026-04-30 02:44:20.510712+00:00
354,puma,search_index,2023-01-29,9.0,7.0,28.5714,,2026-04-30 02:44:20.510712+00:00
1050,puma,sov_pct,2023-01-29,4.8649,8.2353,-40.9263,,2026-04-30 02:44:20.510712+00:00
1572,new_balance,product_2002r_share,2023-01-29,0.0,26.1648,-100.0,,2026-04-30 02:44:20.510712+00:00
1398,new_balance,product_574_share,2023-01-29,33.8159,30.8444,9.6338,,2026-04-30 02:44:20.510712+00:00
528,new_balance,search_index,2023-01-29,19.0,5.0,280.0,,2026-04-30 02:44:20.510712+00:00
1224,new_balance,sov_pct,2023-01-29,10.2703,5.8824,74.5937,,2026-04-30 02:44:20.510712+00:00
7,nike,search_index,2023-02-05,97.0,40.0,142.5,,2026-04-30 02:44:20.510712+00:00
703,nike,sov_pct,2023-02-05,63.8158,50.6329,26.0362,,2026-04-30 02:44:20.510712+00:00
181,adidas,search_index,2023-02-05,31.0,28.0,10.7143,,2026-04-30 02:44:20.510712+00:00
877,adidas,sov_pct,2023-02-05,20.3947,35.443,-42.4577,,2026-04-30 02:44:20.510712+00:00
355,puma,search_index,2023-02-05,7.0,6.0,16.6667,,2026-04-30 02:44:20.510712+00:00
1051,puma,sov_pct,2023-02-05,4.6053,7.5949,-39.3633,,2026-04-30 02:44:20.510712+00:00
1573,new_balance,product_2002r_share,2023-02-05,0.0,24.2655,-100.0,,2026-04-30 02:44:20.510712+00:00
1399,new_balance,product_574_share,2023-02-05,30.7669,32.044,-3.9855,,2026-04-30 02:44:20.510712+00:00
529,new_balance,search_index,2023-02-05,17.0,5.0,240.0,,2026-04-30 02:44:20.510712+00:00
1225,new_balance,sov_pct,2023-02-05,11.1842,6.3291,76.7107,,2026-04-30 02:44:20.510712+00:00
8,nike,search_index,2023-02-12,99.0,39.0,153.8462,,2026-04-30 02:44:20.510712+00:00
704,nike,sov_pct,2023-02-12,58.9286,48.1481,22.3903,,2026-04-30 02:44:20.510712+00:00
182,adidas,search_index,2023-02-12,34.0,30.0,13.3333,,2026-04-30 02:44:20.510712+00:00
878,adidas,sov_pct,2023-02-12,20.2381,37.037,-45.3571,,2026-04-30 02:44:20.510712+00:00
356,puma,search_index,2023-02-12,8.0,7.0,14.2857,,2026-04-30 02:44:20.510712+00:00
1052,puma,sov_pct,2023-02-12,4.7619,8.642,-44.8982,,2026-04-30 02:44:20.510712+00:00
1574,new_balance,product_2002r_share,2023-02-12,0.0,23.8466,-100.0,,2026-04-30 02:44:20.510712+00:00
1400,new_balance,product_574_share,2023-02-12,40.4263,35.7899,12.9545,,2026-04-30 02:44:20.510712+00:00
530,new_balance,search_index,2023-02-12,27.0,5.0,440.0,,2026-04-30 02:44:20.510712+00:00
1226,new_balance,sov_pct,2023-02-12,16.0714,6.1728,160.3583,,2026-04-30 02:44:20.510712+00:00
9,nike,search_index,2023-02-19,95.0,39.0,143.5897,,2026-04-30 02:44:20.510712+00:00
705,nike,sov_pct,2023-02-19,58.642,46.988,24.8021,,2026-04-30 02:44:20.510712+00:00
183,adidas,search_index,2023-02-19,38.0,31.0,22.5806,,2026-04-30 02:44:20.510712+00:00
879,adidas,sov_pct,2023-02-19,23.4568,37.3494,-37.1963,,2026-04-30 02:44:20.510712+00:00
357,puma,search_index,2023-02-19,8.0,7.0,14.2857,,2026-04-30 02:44:20.510712+00:00
1053,puma,sov_pct,2023-02-19,4.9383,8.4337,-41.4456,,2026-04-30 02:44:20.510712+00:00
1575,new_balance,product_2002r_share,2023-02-19,0.0,23.9256,-100.0,,2026-04-30 02:44:20.510712+00:00
1401,new_balance,product_574_share,2023-02-19,38.5304,30.7721,25.2121,,2026-04-30 02:44:20.510712+00:00
531,new_balance,search_index,2023-02-19,21.0,6.0,250.0,,2026-04-30 02:44:20.510712+00:00
1227,new_balance,sov_pct,2023-02-19,12.963,7.2289,79.3219,,2026-04-30 02:44:20.510712+00:00
10,nike,search_index,2023-02-26,93.0,39.0,138.4615,,2026-04-30 02:44:20.510712+00:00
706,nike,sov_pct,2023-02-26,58.8608,46.988,25.2677,,2026-04-30 02:44:20.510712+00:00
184,adidas,search_index,2023-02-26,37.0,31.0,19.3548,,2026-04-30 02:44:20.510712+00:00
880,adidas,sov_pct,2023-02-26,23.4177,37.3494,-37.301,,2026-04-30 02:44:20.510712+00:00
358,puma,search_index,2023-02-26,7.0,7.0,0.0,,2026-04-30 02:44:20.510712+00:00
1054,puma,sov_pct,2023-02-26,4.4304,8.4337,-47.4679,,2026-04-30 02:44:20.510712+00:00
1576,new_balance,product_2002r_share,2023-02-26,0.0,23.2689,-100.0,,2026-04-30 02:44:20.510712+00:00
1402,new_balance,product_574_share,2023-02-26,37.5015,30.1745,24.2821,,2026-04-30 02:44:20.510712+00:00
532,new_balance,search_index,2023-02-26,21.0,6.0,250.0,,2026-04-30 02:44:20.510712+00:00
1228,new_balance,sov_pct,2023-02-26,13.2911,7.2289,83.8606,,2026-04-30 02:44:20.510712+00:00
11,nike,search_index,2023-03-05,105.0,32.0,228.125,,2026-04-30 02:44:20.510712+00:00
707,nike,sov_pct,2023-03-05,62.1302,41.5584,49.5009,,2026-04-30 02:44:20.510712+00:00
185,adidas,search_index,2023-03-05,37.0,33.0,12.1212,,2026-04-30 02:44:20.510712+00:00
881,adidas,sov_pct,2023-03-05,21.8935,42.8571,-48.9151,,2026-04-30 02:44:20.510712+00:00
359,puma,search_index,2023-03-05,8.0,7.0,14.2857,,2026-04-30 02:44:20.510712+00:00
1055,puma,sov_pct,2023-03-05,4.7337,9.0909,-47.9292,,2026-04-30 02:44:20.510712+00:00
1577,new_balance,product_2002r_share,2023-03-05,0.0,24.7954,-100.0,,2026-04-30 02:44:20.510712+00:00
1403,new_balance,product_574_share,2023-03-05,35.5292,29.6013,20.0258,,2026-04-30 02:44:20.510712+00:00
533,new_balance,search_index,2023-03-05,19.0,5.0,280.0,,2026-04-30 02:44:20.510712+00:00
1229,new_balance,sov_pct,2023-03-05,11.2426,6.4935,73.1362,,2026-04-30 02:44:20.510712+00:00
12,nike,search_index,2023-03-12,81.0,27.0,200.0,,2026-04-30 02:44:20.510712+00:00
708,nike,sov_pct,2023-03-12,56.25,39.1304,43.7501,,2026-04-30 02:44:20.510712+00:00
186,adidas,search_index,2023-03-12,38.0,31.0,22.5806,,2026-04-30 02:44:20.510712+00:00
882,adidas,sov_pct,2023-03-12,26.3889,44.9275,-41.2634,,2026-04-30 02:44:20.510712+00:00
360,puma,search_index,2023-03-12,8.0,6.0,33.3333,,2026-04-30 02:44:20.510712+00:00
1056,puma,sov_pct,2023-03-12,5.5556,8.6957,-36.111,,2026-04-30 02:44:20.510712+00:00
1578,new_balance,product_2002r_share,2023-03-12,0.0,23.7226,-100.0,,2026-04-30 02:44:20.510712+00:00
1404,new_balance,product_574_share,2023-03-12,46.2679,29.6624,55.9816,,2026-04-30 02:44:20.510712+00:00
534,new_balance,search_index,2023-03-12,17.0,5.0,240.0,,2026-04-30 02:44:20.510712+00:00
1230,new_balance,sov_pct,2023-03-12,11.8056,7.2464,62.9168,,2026-04-30 02:44:20.510712+00:00
13,nike,search_index,2023-03-19,93.0,28.0,232.1429,,2026-04-30 02:44:20.510712+00:00
709,nike,sov_pct,2023-03-19,60.0,38.3562,56.4284,,2026-04-30 02:44:20.510712+00:00
187,adidas,search_index,2023-03-19,38.0,34.0,11.7647,,2026-04-30 02:44:20.510712+00:00
883,adidas,sov_pct,2023-03-19,24.5161,46.5753,-47.3624,,2026-04-30 02:44:20.510712+00:00
361,puma,search_index,2023-03-19,7.0,6.0,16.6667,,2026-04-30 02:44:20.510712+00:00
1057,puma,sov_pct,2023-03-19,4.5161,8.2192,-45.0543,,2026-04-30 02:44:20.510712+00:00
1579,new_balance,product_2002r_share,2023-03-19,0.0,21.943,-100.0,,2026-04-30 02:44:20.510712+00:00
1405,new_balance,product_574_share,2023-03-19,35.3337,31.7112,11.4234,,2026-04-30 02:44:20.510712+00:00
535,new_balance,search_index,2023-03-19,17.0,5.0,240.0,,2026-04-30 02:44:20.510712+00:00
1231,new_balance,sov_pct,2023-03-19,10.9677,6.8493,60.1288,,2026-04-30 02:44:20.510712+00:00
14,nike,search_index,2023-03-26,96.0,27.0,255.5556,,2026-04-30 02:44:20.510712+00:00
710,nike,sov_pct,2023-03-26,59.6273,38.0282,56.7976,,2026-04-30 02:44:20.510712+00:00
188,adidas,search_index,2023-03-26,39.0,33.0,18.1818,,2026-04-30 02:44:20.510712+00:00
884,adidas,sov_pct,2023-03-26,24.2236,46.4789,-47.8826,,2026-04-30 02:44:20.510712+00:00
362,puma,search_index,2023-03-26,8.0,6.0,33.3333,,2026-04-30 02:44:20.510712+00:00
1058,puma,sov_pct,2023-03-26,4.9689,8.4507,-41.2013,,2026-04-30 02:44:20.510712+00:00
1580,new_balance,product_2002r_share,2023-03-26,0.0,23.571,-100.0,,2026-04-30 02:44:20.510712+00:00
1406,new_balance,product_574_share,2023-03-26,37.763,29.2692,29.0196,,2026-04-30 02:44:20.510712+00:00
536,new_balance,search_index,2023-03-26,18.0,5.0,260.0,,2026-04-30 02:44:20.510712+00:00
1232,new_balance,sov_pct,2023-03-26,11.1801,7.0423,58.7564,,2026-04-30 02:44:20.510712+00:00
15,nike,search_index,2023-04-02,89.0,30.0,196.6667,,2026-04-30 02:44:20.510712+00:00
711,nike,sov_pct,2023-04-02,57.4194,38.4615,49.2906,,2026-04-30 02:44:20.510712+00:00
189,adidas,search_index,2023-04-02,37.0,35.0,5.7143,,2026-04-30 02:44:20.510712+00:00
885,adidas,sov_pct,2023-04-02,23.871,44.8718,-46.8018,,2026-04-30 02:44:20.510712+00:00
363,puma,search_index,2023-04-02,10.0,7.0,42.8571,,2026-04-30 02:44:20.510712+00:00
1059,puma,sov_pct,2023-04-02,6.4516,8.9744,-28.1111,,2026-04-30 02:44:20.510712+00:00
1581,new_balance,product_2002r_share,2023-04-02,0.0,23.2856,-100.0,,2026-04-30 02:44:20.510712+00:00
1407,new_balance,product_574_share,2023-04-02,53.0942,27.4001,93.7737,,2026-04-30 02:44:20.510712+00:00
537,new_balance,search_index,2023-04-02,19.0,6.0,216.6667,,2026-04-30 02:44:20.510712+00:00
1233,new_balance,sov_pct,2023-04-02,12.2581,7.6923,59.3555,,2026-04-30 02:44:20.510712+00:00
16,nike,search_index,2023-04-09,95.0,31.0,206.4516,,2026-04-30 02:44:20.510712+00:00
712,nike,sov_pct,2023-04-09,61.2903,39.2405,56.1914,,2026-04-30 02:44:20.510712+00:00
190,adidas,search_index,2023-04-09,33.0,36.0,-8.3333,,2026-04-30 02:44:20.510712+00:00
886,adidas,sov_pct,2023-04-09,21.2903,45.5696,-53.2796,,2026-04-30 02:44:20.510712+00:00
364,puma,search_index,2023-04-09,8.0,6.0,33.3333,,2026-04-30 02:44:20.510712+00:00
1060,puma,sov_pct,2023-04-09,5.1613,7.5949,-32.0426,,2026-04-30 02:44:20.510712+00:00
1582,new_balance,product_2002r_share,2023-04-09,22.6386,21.2284,6.643,,2026-04-30 02:44:20.510712+00:00
1408,new_balance,product_574_share,2023-04-09,28.3037,28.0859,0.7755,,2026-04-30 02:44:20.510712+00:00
538,new_balance,search_index,2023-04-09,19.0,6.0,216.6667,,2026-04-30 02:44:20.510712+00:00
1234,new_balance,sov_pct,2023-04-09,12.2581,7.5949,61.3991,,2026-04-30 02:44:20.510712+00:00
17,nike,search_index,2023-04-16,95.0,30.0,216.6667,,2026-04-30 02:44:20.510712+00:00
713,nike,sov_pct,2023-04-16,62.0915,39.4737,57.2984,,2026-04-30 02:44:20.510712+00:00
191,adidas,search_index,2023-04-16,34.0,35.0,-2.8571,,2026-04-30 02:44:20.510712+00:00
887,adidas,sov_pct,2023-04-16,22.2222,46.0526,-51.746,,2026-04-30 02:44:20.510712+00:00
365,puma,search_index,2023-04-16,7.0,6.0,16.6667,,2026-04-30 02:44:20.510712+00:00
1061,puma,sov_pct,2023-04-16,4.5752,7.8947,-42.0472,,2026-04-30 02:44:20.510712+00:00
1583,new_balance,product_2002r_share,2023-04-16,0.0,21.8003,-100.0,,2026-04-30 02:44:20.510712+00:00
1409,new_balance,product_574_share,2023-04-16,31.2489,35.3355,-11.5651,,2026-04-30 02:44:20.510712+00:00
539,new_balance,search_index,2023-04-16,17.0,5.0,240.0,,2026-04-30 02:44:20.510712+00:00
1235,new_balance,sov_pct,2023-04-16,11.1111,6.5789,68.8899,,2026-04-30 02:44:20.510712+00:00
18,nike,search_index,2023-04-23,96.0,29.0,231.0345,,2026-04-30 02:44:20.510712+00:00
714,nike,sov_pct,2023-04-23,60.7595,38.6667,57.1365,,2026-04-30 02:44:20.510712+00:00
192,adidas,search_index,2023-04-23,35.0,35.0,0.0,,2026-04-30 02:44:20.510712+00:00
888,adidas,sov_pct,2023-04-23,22.1519,46.6667,-52.5317,,2026-04-30 02:44:20.510712+00:00
366,puma,search_index,2023-04-23,9.0,6.0,50.0,,2026-04-30 02:44:20.510712+00:00
1062,puma,sov_pct,2023-04-23,5.6962,8.0,-28.7975,,2026-04-30 02:44:20.510712+00:00
1584,new_balance,product_2002r_share,2023-04-23,0.0,19.3989,-100.0,,2026-04-30 02:44:20.510712+00:00
1410,new_balance,product_574_share,2023-04-23,29.5433,31.3404,-5.7341,,2026-04-30 02:44:20.510712+00:00
540,new_balance,search_index,2023-04-23,18.0,5.0,260.0,,2026-04-30 02:44:20.510712+00:00
1236,new_balance,sov_pct,2023-04-23,11.3924,6.6667,70.8851,,2026-04-30 02:44:20.510712+00:00
19,nike,search_index,2023-04-30,99.0,28.0,253.5714,,2026-04-30 02:44:20.510712+00:00
715,nike,sov_pct,2023-04-30,59.6386,36.8421,61.8762,,2026-04-30 02:44:20.510712+00:00
193,adidas,search_index,2023-04-30,41.0,37.0,10.8108,,2026-04-30 02:44:20.510712+00:00
889,adidas,sov_pct,2023-04-30,24.6988,48.6842,-49.2673,,2026-04-30 02:44:20.510712+00:00
367,puma,search_index,2023-04-30,8.0,6.0,33.3333,,2026-04-30 02:44:20.510712+00:00
1063,puma,sov_pct,2023-04-30,4.8193,7.8947,-38.9552,,2026-04-30 02:44:20.510712+00:00
1585,new_balance,product_2002r_share,2023-04-30,0.0,20.7636,-100.0,,2026-04-30 02:44:20.510712+00:00
1411,new_balance,product_574_share,2023-04-30,44.33,30.0067,47.7337,,2026-04-30 02:44:20.510712+00:00
541,new_balance,search_index,2023-04-30,18.0,5.0,260.0,,2026-04-30 02:44:20.510712+00:00
1237,new_balance,sov_pct,2023-04-30,10.8434,6.5789,64.8209,,2026-04-30 02:44:20.510712+00:00
20,nike,search_index,2023-05-07,89.0,28.0,217.8571,,2026-04-30 02:44:20.510712+00:00
716,nike,sov_pct,2023-05-07,58.1699,37.3333,55.8124,,2026-04-30 02:44:20.510712+00:00
194,adidas,search_index,2023-05-07,39.0,36.0,8.3333,,2026-04-30 02:44:20.510712+00:00
890,adidas,sov_pct,2023-05-07,25.4902,48.0,-46.8954,,2026-04-30 02:44:20.510712+00:00
368,puma,search_index,2023-05-07,8.0,6.0,33.3333,,2026-04-30 02:44:20.510712+00:00
1064,puma,sov_pct,2023-05-07,5.2288,8.0,-34.64,,2026-04-30 02:44:20.510712+00:00
1586,new_balance,product_2002r_share,2023-05-07,0.0,21.5915,-100.0,,2026-04-30 02:44:20.510712+00:00
1412,new_balance,product_574_share,2023-05-07,42.856,29.6013,44.7774,,2026-04-30 02:44:20.510712+00:00
542,new_balance,search_index,2023-05-07,17.0,5.0,240.0,,2026-04-30 02:44:20.510712+00:00
1238,new_balance,sov_pct,2023-05-07,11.1111,6.6667,66.6657,,2026-04-30 02:44:20.510712+00:00
21,nike,search_index,2023-05-14,82.0,28.0,192.8571,,2026-04-30 02:44:20.510712+00:00
717,nike,sov_pct,2023-05-14,56.1644,38.3562,46.4285,,2026-04-30 02:44:20.510712+00:00
195,adidas,search_index,2023-05-14,38.0,34.0,11.7647,,2026-04-30 02:44:20.510712+00:00
891,adidas,sov_pct,2023-05-14,26.0274,46.5753,-44.1176,,2026-04-30 02:44:20.510712+00:00
369,puma,search_index,2023-05-14,9.0,6.0,50.0,,2026-04-30 02:44:20.510712+00:00
1065,puma,sov_pct,2023-05-14,6.1644,8.2192,-25.0,,2026-04-30 02:44:20.510712+00:00
1587,new_balance,product_2002r_share,2023-05-14,0.0,23.0698,-100.0,,2026-04-30 02:44:20.510712+00:00
1413,new_balance,product_574_share,2023-05-14,38.7085,28.2047,37.2413,,2026-04-30 02:44:20.510712+00:00
543,new_balance,search_index,2023-05-14,17.0,5.0,240.0,,2026-04-30 02:44:20.510712+00:00
1239,new_balance,sov_pct,2023-05-14,11.6438,6.8493,69.9999,,2026-04-30 02:44:20.510712+00:00
22,nike,search_index,2023-05-21,79.0,25.0,216.0,,2026-04-30 02:44:20.510712+00:00
718,nike,sov_pct,2023-05-21,56.8345,36.2319,56.8632,,2026-04-30 02:44:20.510712+00:00
196,adidas,search_index,2023-05-21,37.0,33.0,12.1212,,2026-04-30 02:44:20.510712+00:00
892,adidas,sov_pct,2023-05-21,26.6187,47.8261,-44.3427,,2026-04-30 02:44:20.510712+00:00
370,puma,search_index,2023-05-21,9.0,6.0,50.0,,2026-04-30 02:44:20.510712+00:00
1066,puma,sov_pct,2023-05-21,6.4748,8.6957,-25.5402,,2026-04-30 02:44:20.510712+00:00
1588,new_balance,product_2002r_share,2023-05-21,0.0,22.0248,-100.0,,2026-04-30 02:44:20.510712+00:00
1414,new_balance,product_574_share,2023-05-21,27.7117,28.4345,-2.542,,2026-04-30 02:44:20.510712+00:00
544,new_balance,search_index,2023-05-21,14.0,5.0,180.0,,2026-04-30 02:44:20.510712+00:00
1240,new_balance,sov_pct,2023-05-21,10.0719,7.2464,38.9918,,2026-04-30 02:44:20.510712+00:00
23,nike,search_index,2023-05-28,77.0,26.0,196.1538,,2026-04-30 02:44:20.510712+00:00
719,nike,sov_pct,2023-05-28,54.2254,35.6164,52.2484,,2026-04-30 02:44:20.510712+00:00
197,adidas,search_index,2023-05-28,40.0,35.0,14.2857,,2026-04-30 02:44:20.510712+00:00
893,adidas,sov_pct,2023-05-28,28.169,47.9452,-41.2475,,2026-04-30 02:44:20.510712+00:00
371,puma,search_index,2023-05-28,10.0,7.0,42.8571,,2026-04-30 02:44:20.510712+00:00
1067,puma,sov_pct,2023-05-28,7.0423,9.589,-26.5586,,2026-04-30 02:44:20.510712+00:00
1589,new_balance,product_2002r_share,2023-05-28,0.0,22.3129,-100.0,,2026-04-30 02:44:20.510712+00:00
1415,new_balance,product_574_share,2023-05-28,23.9111,29.4655,-18.8505,,2026-04-30 02:44:20.510712+00:00
545,new_balance,search_index,2023-05-28,15.0,5.0,200.0,,2026-04-30 02:44:20.510712+00:00
1241,new_balance,sov_pct,2023-05-28,10.5634,6.8493,54.226,,2026-04-30 02:44:20.510712+00:00
24,nike,search_index,2023-06-04,75.0,24.0,212.5,,2026-04-30 02:44:20.510712+00:00
720,nike,sov_pct,2023-06-04,55.1471,33.8028,63.1436,,2026-04-30 02:44:20.510712+00:00
198,adidas,search_index,2023-06-04,37.0,37.0,0.0,,2026-04-30 02:44:20.510712+00:00
894,adidas,sov_pct,2023-06-04,27.2059,52.1127,-47.7941,,2026-04-30 02:44:20.510712+00:00
372,puma,search_index,2023-06-04,8.0,6.0,33.3333,,2026-04-30 02:44:20.510712+00:00
1068,puma,sov_pct,2023-06-04,5.8824,8.4507,-30.3916,,2026-04-30 02:44:20.510712+00:00
1590,new_balance,product_2002r_share,2023-06-04,0.0,19.3342,-100.0,,2026-04-30 02:44:20.510712+00:00
1416,new_balance,product_574_share,2023-06-04,54.243,26.8886,101.7323,,2026-04-30 02:44:20.510712+00:00
546,new_balance,search_index,2023-06-04,16.0,4.0,300.0,,2026-04-30 02:44:20.510712+00:00
1242,new_balance,sov_pct,2023-06-04,11.7647,5.6338,108.8235,,2026-04-30 02:44:20.510712+00:00
25,nike,search_index,2023-06-11,78.0,23.0,239.1304,,2026-04-30 02:44:20.510712+00:00
721,nike,sov_pct,2023-06-11,57.3529,33.3333,72.0589,,2026-04-30 02:44:20.510712+00:00
199,adidas,search_index,2023-06-11,36.0,36.0,0.0,,2026-04-30 02:44:20.510712+00:00
895,adidas,sov_pct,2023-06-11,26.4706,52.1739,-49.2647,,2026-04-30 02:44:20.510712+00:00
373,puma,search_index,2023-06-11,9.0,6.0,50.0,,2026-04-30 02:44:20.510712+00:00
1069,puma,sov_pct,2023-06-11,6.6176,8.6957,-23.898,,2026-04-30 02:44:20.510712+00:00
1591,new_balance,product_2002r_share,2023-06-11,0.0,23.5777,-100.0,,2026-04-30 02:44:20.510712+00:00
1417,new_balance,product_574_share,2023-06-11,0.0,29.2463,-100.0,,2026-04-30 02:44:20.510712+00:00
547,new_balance,search_index,2023-06-11,13.0,4.0,225.0,,2026-04-30 02:44:20.510712+00:00
1243,new_balance,sov_pct,2023-06-11,9.5588,5.7971,64.8893,,2026-04-30 02:44:20.510712+00:00
26,nike,search_index,2023-06-18,75.0,23.0,226.087,,2026-04-30 02:44:20.510712+00:00
722,nike,sov_pct,2023-06-18,56.391,34.3284,64.2692,,2026-04-30 02:44:20.510712+00:00
200,adidas,search_index,2023-06-18,36.0,34.0,5.8824,,2026-04-30 02:44:20.510712+00:00
896,adidas,sov_pct,2023-06-18,27.0677,50.7463,-46.6607,,2026-04-30 02:44:20.510712+00:00
374,puma,search_index,2023-06-18,9.0,6.0,50.0,,2026-04-30 02:44:20.510712+00:00
1070,puma,sov_pct,2023-06-18,6.7669,8.9552,-24.4361,,2026-04-30 02:44:20.510712+00:00
1592,new_balance,product_2002r_share,2023-06-18,0.0,26.9544,-100.0,,2026-04-30 02:44:20.510712+00:00
1418,new_balance,product_574_share,2023-06-18,48.0019,26.9544,78.0856,,2026-04-30 02:44:20.510712+00:00
548,new_balance,search_index,2023-06-18,13.0,4.0,225.0,,2026-04-30 02:44:20.510712+00:00
